5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,Safe,Clearance Time in Seconds,Time
19/02/2016 12:15,112,1,100,0,614,12:15
19/02/2016 12:20,97,1,100,1,16,12:20
19/02/2016 12:25,107,1,100,0,747,12:25
19/02/2016 12:30,94,1,100,1,35,12:30
19/02/2016 12:35,101,1,100,0,206,12:35
19/02/2016 12:40,112,1,100,0,234,12:40
19/02/2016 12:45,117,1,100,0,1559,12:45
19/02/2016 12:50,116,1,100,0,1786,12:50
19/02/2016 12:55,88,1,100,1,28,12:55
19/02/2016 13:00,104,1,100,0,623,13:00
19/02/2016 13:05,106,1,100,0,1035,13:05
19/02/2016 13:10,98,1,100,1,3,13:10
19/02/2016 13:15,95,1,100,1,58,13:15
19/02/2016 13:20,104,1,100,0,1032,13:20
19/02/2016 13:25,86,1,100,1,51,13:25
19/02/2016 13:30,95,1,100,1,20,13:30
19/02/2016 13:35,112,1,100,0,1013,13:35
19/02/2016 13:40,104,1,100,0,745,13:40
19/02/2016 13:45,108,1,100,0,1164,13:45
19/02/2016 13:50,88,1,100,1,59,13:50
19/02/2016 13:55,107,1,100,0,801,13:55
19/02/2016 14:00,98,1,100,1,49,14:00
19/02/2016 14:05,100,1,100,1,59,14:05
19/02/2016 14:10,97,1,100,1,39,14:10
19/02/2016 14:15,102,1,100,0,496,14:15
19/02/2016 14:20,109,1,100,0,339,14:20
19/02/2016 14:25,85,1,100,1,9,14:25
19/02/2016 14:30,116,1,100,0,1557,14:30
19/02/2016 14:35,102,1,100,0,1709,14:35
19/02/2016 14:40,99,1,100,1,23,14:40
19/02/2016 14:45,124,1,100,0,549,14:45
19/02/2016 14:50,100,1,100,1,43,14:50
19/02/2016 14:55,91,1,100,1,36,14:55
19/02/2016 15:00,96,1,100,1,58,15:00
19/02/2016 15:05,96,1,100,1,0,15:05
19/02/2016 15:10,94,1,100,1,34,15:10
19/02/2016 15:15,104,1,100,0,1046,15:15
19/02/2016 15:20,94,1,100,1,11,15:20
19/02/2016 15:25,101,1,100,0,419,15:25
19/02/2016 15:30,101,1,100,0,1682,15:30
19/02/2016 15:35,100,1,100,1,46,15:35
19/02/2016 15:40,108,1,100,0,812,15:40
19/02/2016 15:45,93,1,100,1,35,15:45
19/02/2016 15:50,104,1,100,0,1641,15:50
19/02/2016 15:55,98,1,100,1,43,15:55
19/02/2016 16:00,95,1,100,1,6,16:00
19/02/2016 16:05,86,1,100,1,15,16:05
19/02/2016 16:10,82,1,100,1,11,16:10
19/02/2016 16:15,98,1,100,1,6,16:15
19/02/2016 16:20,100,1,100,1,57,16:20
19/02/2016 16:25,99,1,100,1,34,16:25
19/02/2016 16:30,92,1,100,1,29,16:30
19/02/2016 16:35,89,1,100,1,57,16:35
19/02/2016 16:40,91,1,100,1,27,16:40
19/02/2016 16:45,87,1,100,1,50,16:45
19/02/2016 16:50,81,1,100,1,3,16:50
19/02/2016 16:55,97,1,100,1,56,16:55
19/02/2016 17:00,81,1,100,1,2,17:00
19/02/2016 17:05,91,1,100,1,46,17:05
19/02/2016 17:10,91,1,100,1,13,17:10
19/02/2016 17:15,111,1,100,0,1382,17:15
19/02/2016 17:20,93,1,100,1,11,17:20
19/02/2016 17:25,90,1,100,1,10,17:25
19/02/2016 17:30,96,1,100,1,36,17:30
19/02/2016 17:35,74,1,100,1,34,17:35
19/02/2016 17:40,76,1,100,1,3,17:40
19/02/2016 17:45,93,1,100,1,54,17:45
19/02/2016 17:50,68,1,100,1,52,17:50
19/02/2016 17:55,70,1,100,1,44,17:55
19/02/2016 18:00,72,1,100,1,35,18:00
19/02/2016 18:05,75,1,100,1,40,18:05
19/02/2016 18:10,99,1,100,1,3,18:10
19/02/2016 18:15,86,1,100,1,48,18:15
19/02/2016 18:20,82,1,100,1,13,18:20
19/02/2016 18:25,90,1,100,1,55,18:25
19/02/2016 18:30,89,1,100,1,14,18:30
19/02/2016 18:35,98,1,100,1,11,18:35
19/02/2016 18:40,96,1,100,1,47,18:40
19/02/2016 18:45,89,1,100,1,35,18:45
19/02/2016 18:50,84,1,100,1,8,18:50
19/02/2016 18:55,78,1,100,1,17,18:55
19/02/2016 19:00,74,1,100,1,14,19:00
19/02/2016 19:05,70,1,100,1,23,19:05
19/02/2016 19:10,93,1,100,1,12,19:10
19/02/2016 19:15,99,1,100,1,18,19:15
19/02/2016 19:20,105,1,100,0,1112,19:20
19/02/2016 19:25,85,1,100,1,1,19:25
19/02/2016 19:30,88,1,100,1,1,19:30
19/02/2016 19:35,73,1,100,1,46,19:35
19/02/2016 19:40,93,1,100,1,36,19:40
19/02/2016 19:45,95,1,100,1,43,19:45
19/02/2016 19:50,82,1,100,1,27,19:50
19/02/2016 19:55,71,1,100,1,50,19:55
19/02/2016 20:00,84,1,100,1,15,20:00
19/02/2016 20:05,62,1,100,1,41,20:05
19/02/2016 20:10,61,1,100,1,9,20:10
19/02/2016 20:15,53,1,100,1,31,20:15
19/02/2016 20:20,57,1,100,1,33,20:20
19/02/2016 20:25,57,1,100,1,25,20:25
19/02/2016 20:30,49,1,100,1,31,20:30
19/02/2016 20:35,76,1,100,1,45,20:35
19/02/2016 20:40,71,1,100,1,51,20:40
19/02/2016 20:45,57,1,100,1,17,20:45
19/02/2016 20:50,79,1,100,1,23,20:50
19/02/2016 20:55,55,1,100,1,43,20:55
19/02/2016 21:00,65,1,100,1,33,21:00
19/02/2016 21:05,60,1,100,1,7,21:05
19/02/2016 21:10,68,1,100,1,51,21:10
19/02/2016 21:15,58,1,100,1,33,21:15
19/02/2016 21:20,45,1,100,1,49,21:20
19/02/2016 21:25,58,1,100,1,15,21:25
19/02/2016 21:30,50,1,100,1,3,21:30
19/02/2016 21:35,61,1,100,1,43,21:35
19/02/2016 21:40,54,1,100,1,2,21:40
19/02/2016 21:45,58,1,100,1,39,21:45
19/02/2016 21:50,44,1,100,1,2,21:50
19/02/2016 21:55,47,1,100,1,34,21:55
19/02/2016 22:00,43,1,100,1,4,22:00
19/02/2016 22:05,44,1,100,1,25,22:05
19/02/2016 22:10,57,1,100,1,55,22:10
19/02/2016 22:15,31,1,100,1,40,22:15
19/02/2016 22:20,47,1,100,1,52,22:20
19/02/2016 22:25,33,1,100,1,49,22:25
19/02/2016 22:30,40,1,100,1,47,22:30
19/02/2016 22:35,44,1,100,1,5,22:35
19/02/2016 22:40,26,1,100,1,25,22:40
19/02/2016 22:45,44,1,100,1,28,22:45
19/02/2016 22:50,39,1,100,1,57,22:50
19/02/2016 22:55,27,1,100,1,5,22:55
19/02/2016 23:00,27,1,100,1,24,23:00
19/02/2016 23:05,32,1,100,1,38,23:05
19/02/2016 23:10,28,1,100,1,12,23:10
19/02/2016 23:15,23,1,100,1,23,23:15
19/02/2016 23:20,30,1,100,1,22,23:20
19/02/2016 23:25,21,1,100,1,37,23:25
19/02/2016 23:30,19,1,100,1,48,23:30
19/02/2016 23:35,26,1,100,1,34,23:35
19/02/2016 23:40,20,1,100,1,21,23:40
19/02/2016 23:45,24,1,100,1,53,23:45
19/02/2016 23:50,22,1,100,1,1,23:50
19/02/2016 23:55,27,1,100,1,2,23:55
22/02/2016 0:00,15,1,100,1,51,0:00
22/02/2016 0:05,13,1,100,1,11,0:05
22/02/2016 0:10,18,1,100,1,55,0:10
22/02/2016 0:15,13,1,100,1,53,0:15
22/02/2016 0:20,14,1,100,1,8,0:20
22/02/2016 0:25,11,1,100,1,38,0:25
22/02/2016 0:30,15,1,100,1,47,0:30
22/02/2016 0:35,13,1,100,1,17,0:35
22/02/2016 0:40,9,1,100,1,51,0:40
22/02/2016 0:45,8,1,100,1,28,0:45
22/02/2016 0:50,11,1,100,1,18,0:50
22/02/2016 0:55,9,1,100,1,31,0:55
22/02/2016 1:00,15,1,100,1,30,1:00
22/02/2016 1:05,10,1,100,1,27,1:05
22/02/2016 1:10,4,1,100,1,7,1:10
22/02/2016 1:15,8,1,100,1,4,1:15
22/02/2016 1:20,11,1,100,1,12,1:20
22/02/2016 1:25,5,1,100,1,47,1:25
22/02/2016 1:30,6,1,100,1,1,1:30
22/02/2016 1:35,9,1,100,1,28,1:35
22/02/2016 1:40,3,1,100,1,10,1:40
22/02/2016 1:45,9,1,100,1,12,1:45
22/02/2016 1:50,5,1,100,1,31,1:50
22/02/2016 1:55,6,1,100,1,23,1:55
22/02/2016 2:00,8,1,100,1,10,2:00
22/02/2016 2:05,5,1,100,1,3,2:05
22/02/2016 2:10,5,1,100,1,12,2:10
22/02/2016 2:15,6,1,100,1,44,2:15
22/02/2016 2:20,6,1,100,1,20,2:20
22/02/2016 2:25,6,1,100,1,15,2:25
22/02/2016 2:30,3,1,100,1,43,2:30
22/02/2016 2:35,7,1,100,1,47,2:35
22/02/2016 2:40,6,1,100,1,57,2:40
22/02/2016 2:45,3,1,100,1,2,2:45
22/02/2016 2:50,6,1,100,1,53,2:50
22/02/2016 2:55,4,1,100,1,38,2:55
22/02/2016 3:00,6,1,100,1,23,3:00
22/02/2016 3:05,5,1,100,1,53,3:05
22/02/2016 3:10,8,1,100,1,55,3:10
22/02/2016 3:15,5,1,100,1,30,3:15
22/02/2016 3:20,9,1,100,1,10,3:20
22/02/2016 3:25,2,1,100,1,41,3:25
22/02/2016 3:30,10,1,100,1,45,3:30
22/02/2016 3:35,15,1,100,1,46,3:35
22/02/2016 3:40,15,1,100,1,52,3:40
22/02/2016 3:45,13,1,100,1,44,3:45
22/02/2016 3:50,11,1,100,1,51,3:50
22/02/2016 3:55,10,1,100,1,20,3:55
22/02/2016 4:00,10,1,100,1,44,4:00
22/02/2016 4:05,13,1,100,1,22,4:05
22/02/2016 4:10,14,1,100,1,32,4:10
22/02/2016 4:15,21,1,100,1,56,4:15
22/02/2016 4:20,30,1,100,1,47,4:20
22/02/2016 4:25,25,1,100,1,54,4:25
22/02/2016 4:30,28,1,100,1,5,4:30
22/02/2016 4:35,29,1,100,1,33,4:35
22/02/2016 4:40,49,1,100,1,33,4:40
22/02/2016 4:45,47,1,100,1,36,4:45
22/02/2016 4:50,50,1,100,1,53,4:50
22/02/2016 4:55,57,1,100,1,18,4:55
22/02/2016 5:00,55,1,100,1,7,5:00
22/02/2016 5:05,48,1,100,1,25,5:05
22/02/2016 5:10,91,1,100,1,20,5:10
22/02/2016 5:15,71,1,100,1,48,5:15
22/02/2016 5:20,87,1,100,1,12,5:20
22/02/2016 5:25,84,1,100,1,22,5:25
22/02/2016 5:30,93,1,100,1,37,5:30
22/02/2016 5:35,87,1,100,1,16,5:35
22/02/2016 5:40,108,1,100,0,1234,5:40
22/02/2016 5:45,122,1,100,0,1034,5:45
22/02/2016 5:50,110,1,100,0,1577,5:50
22/02/2016 5:55,106,1,100,0,1780,5:55
22/02/2016 6:00,109,1,100,0,1179,6:00
22/02/2016 6:05,124,1,100,0,270,6:05
22/02/2016 6:10,117,1,100,0,698,6:10
22/02/2016 6:15,145,1,100,0,529,6:15
22/02/2016 6:20,152,1,100,0,220,6:20
22/02/2016 6:25,157,1,100,0,865,6:25
22/02/2016 6:30,144,1,100,0,570,6:30
22/02/2016 6:35,165,1,100,0,1534,6:35
22/02/2016 6:40,191,1,100,0,259,6:40
22/02/2016 6:45,162,1,100,0,1668,6:45
22/02/2016 6:50,136,1,100,0,1835,6:50
22/02/2016 6:55,137,1,100,0,819,6:55
22/02/2016 7:00,141,1,100,0,1184,7:00
22/02/2016 7:05,128,1,100,0,995,7:05
22/02/2016 7:10,115,1,100,0,1193,7:10
22/02/2016 7:15,83,1,100,1,1,7:15
22/02/2016 7:20,97,1,100,1,53,7:20
22/02/2016 7:25,92,1,100,1,25,7:25
22/02/2016 7:30,87,1,100,1,13,7:30
22/02/2016 7:35,83,1,100,1,11,7:35
22/02/2016 7:40,78,1,100,1,2,7:40
22/02/2016 7:45,71,1,100,1,2,7:45
22/02/2016 7:50,63,1,100,1,42,7:50
22/02/2016 7:55,62,1,100,1,41,7:55
22/02/2016 8:00,71,1,100,1,49,8:00
22/02/2016 8:05,65,1,100,1,10,8:05
22/02/2016 8:10,68,1,100,1,46,8:10
22/02/2016 8:15,76,1,100,1,30,8:15
22/02/2016 8:20,60,1,100,1,55,8:20
22/02/2016 8:25,69,1,100,1,7,8:25
22/02/2016 8:30,68,1,100,1,4,8:30
22/02/2016 8:35,56,1,100,1,28,8:35
22/02/2016 8:40,69,1,100,1,32,8:40
22/02/2016 8:45,65,1,100,1,39,8:45
22/02/2016 8:50,60,1,100,1,18,8:50
22/02/2016 8:55,71,1,100,1,58,8:55
22/02/2016 9:00,75,1,100,1,25,9:00
22/02/2016 9:05,70,1,100,1,35,9:05
22/02/2016 9:10,78,1,100,1,56,9:10
22/02/2016 9:15,90,1,100,1,3,9:15
22/02/2016 9:20,112,1,100,0,1517,9:20
22/02/2016 9:25,119,1,100,0,659,9:25
22/02/2016 9:30,118,1,100,0,1064,9:30
22/02/2016 9:35,110,1,100,0,1020,9:35
22/02/2016 9:40,98,1,100,1,31,9:40
22/02/2016 9:45,117,1,100,0,1157,9:45
22/02/2016 9:50,107,1,100,0,644,9:50
22/02/2016 9:55,119,1,100,0,1081,9:55
22/02/2016 10:00,100,1,100,1,45,10:00
22/02/2016 10:05,97,1,100,1,23,10:05
22/02/2016 10:10,103,1,100,0,1677,10:10
22/02/2016 10:15,115,1,100,0,1770,10:15
22/02/2016 10:20,98,1,100,1,52,10:20
22/02/2016 10:25,103,1,100,0,1637,10:25
22/02/2016 10:30,120,1,100,0,1638,10:30
22/02/2016 10:35,92,1,100,1,23,10:35
22/02/2016 10:40,124,1,100,0,1802,10:40
22/02/2016 10:45,103,1,100,0,782,10:45
22/02/2016 10:50,113,1,100,0,1526,10:50
22/02/2016 10:55,112,1,100,0,1361,10:55
22/02/2016 11:00,105,1,100,0,1183,11:00
22/02/2016 11:05,116,1,100,0,283,11:05
22/02/2016 11:10,97,1,100,1,30,11:10
22/02/2016 11:15,103,1,100,0,1482,11:15
22/02/2016 11:20,107,1,100,0,664,11:20
22/02/2016 11:25,107,1,100,0,1800,11:25
22/02/2016 11:30,95,1,100,1,17,11:30
22/02/2016 11:35,102,1,100,0,1467,11:35
22/02/2016 11:40,113,1,100,0,1510,11:40
22/02/2016 11:45,123,1,100,0,536,11:45
22/02/2016 11:50,100,1,100,1,47,11:50
22/02/2016 11:55,81,1,100,1,29,11:55
22/02/2016 12:00,97,1,100,1,16,12:00
22/02/2016 12:05,103,1,100,0,454,12:05
22/02/2016 12:10,80,1,100,1,9,12:10
22/02/2016 12:15,74,1,100,1,59,12:15
22/02/2016 12:20,81,1,100,1,3,12:20
22/02/2016 12:25,94,1,100,1,45,12:25
22/02/2016 12:30,105,1,100,0,1067,12:30
22/02/2016 12:35,82,1,100,1,50,12:35
22/02/2016 12:40,89,1,100,1,9,12:40
22/02/2016 12:45,84,1,100,1,2,12:45
22/02/2016 12:50,80,1,100,1,20,12:50
22/02/2016 12:55,92,1,100,1,46,12:55
22/02/2016 13:00,84,1,100,1,25,13:00
22/02/2016 13:05,97,1,100,1,56,13:05
22/02/2016 13:10,92,1,100,1,19,13:10
22/02/2016 13:15,93,1,100,1,55,13:15
22/02/2016 13:20,100,1,100,1,19,13:20
22/02/2016 13:25,97,1,100,1,27,13:25
22/02/2016 13:30,106,1,100,0,1342,13:30
22/02/2016 13:35,96,1,100,1,8,13:35
22/02/2016 13:40,89,1,100,1,29,13:40
22/02/2016 13:45,96,1,100,1,24,13:45
22/02/2016 13:50,93,1,100,1,14,13:50
22/02/2016 13:55,96,1,100,1,37,13:55
22/02/2016 14:00,82,1,100,1,40,14:00
22/02/2016 14:05,114,1,100,0,1587,14:05
22/02/2016 14:10,92,1,100,1,0,14:10
22/02/2016 14:15,100,1,100,1,15,14:15
22/02/2016 14:20,110,1,100,0,603,14:20
22/02/2016 14:25,100,1,100,1,39,14:25
22/02/2016 14:30,94,1,100,1,53,14:30
22/02/2016 14:35,106,1,100,0,1212,14:35
22/02/2016 14:40,103,1,100,0,1000,14:40
22/02/2016 14:45,106,1,100,0,791,14:45
22/02/2016 14:50,113,1,100,0,590,14:50
22/02/2016 14:55,101,1,100,0,1627,14:55
22/02/2016 15:00,96,1,100,1,37,15:00
22/02/2016 15:05,99,1,100,1,29,15:05
22/02/2016 15:10,89,1,100,1,45,15:10
22/02/2016 15:15,87,1,100,1,26,15:15
22/02/2016 15:20,100,1,100,1,12,15:20
22/02/2016 15:25,97,1,100,1,1,15:25
22/02/2016 15:30,103,1,100,0,1223,15:30
22/02/2016 15:35,114,1,100,0,1332,15:35
22/02/2016 15:40,112,1,100,0,1521,15:40
22/02/2016 15:45,105,1,100,0,940,15:45
22/02/2016 15:50,106,1,100,0,447,15:50
22/02/2016 15:55,130,1,100,0,1324,15:55
22/02/2016 16:00,92,1,100,1,53,16:00
22/02/2016 16:05,94,1,100,1,30,16:05
22/02/2016 16:10,95,1,100,1,56,16:10
22/02/2016 16:15,103,1,100,0,811,16:15
22/02/2016 16:20,91,1,100,1,9,16:20
22/02/2016 16:25,88,1,100,1,52,16:25
22/02/2016 16:30,94,1,100,1,54,16:30
22/02/2016 16:35,88,1,100,1,24,16:35
22/02/2016 16:40,80,1,100,1,52,16:40
22/02/2016 16:45,116,1,100,0,566,16:45
22/02/2016 16:50,87,1,100,1,12,16:50
22/02/2016 16:55,91,1,100,1,28,16:55
22/02/2016 17:00,96,1,100,1,43,17:00
22/02/2016 17:05,100,1,100,1,57,17:05
22/02/2016 17:10,94,1,100,1,38,17:10
22/02/2016 17:15,104,1,100,0,768,17:15
22/02/2016 17:20,98,1,100,1,37,17:20
22/02/2016 17:25,98,1,100,1,53,17:25
22/02/2016 17:30,85,1,100,1,34,17:30
22/02/2016 17:35,78,1,100,1,33,17:35
22/02/2016 17:40,73,1,100,1,23,17:40
22/02/2016 17:45,66,1,100,1,54,17:45
22/02/2016 17:50,99,1,100,1,56,17:50
22/02/2016 17:55,75,1,100,1,40,17:55
22/02/2016 18:00,70,1,100,1,43,18:00
22/02/2016 18:05,68,1,100,1,59,18:05
22/02/2016 18:10,70,1,100,1,22,18:10
22/02/2016 18:15,86,1,100,1,17,18:15
22/02/2016 18:20,77,1,100,1,28,18:20
22/02/2016 18:25,65,1,100,1,52,18:25
22/02/2016 18:30,78,1,100,1,34,18:30
22/02/2016 18:35,80,1,100,1,21,18:35
22/02/2016 18:40,73,1,100,1,35,18:40
22/02/2016 18:45,67,1,100,1,11,18:45
22/02/2016 18:50,74,1,100,1,28,18:50
22/02/2016 18:55,72,1,100,1,29,18:55
22/02/2016 19:00,87,1,100,1,52,19:00
22/02/2016 19:05,62,1,100,1,5,19:05
22/02/2016 19:10,76,1,100,1,55,19:10
22/02/2016 19:15,68,1,100,1,55,19:15
22/02/2016 19:20,71,1,100,1,56,19:20
22/02/2016 19:25,59,1,100,1,29,19:25
22/02/2016 19:30,65,1,100,1,20,19:30
22/02/2016 19:35,76,1,100,1,52,19:35
22/02/2016 19:40,56,1,100,1,9,19:40
22/02/2016 19:45,59,1,100,1,15,19:45
22/02/2016 19:50,54,1,100,1,57,19:50
22/02/2016 19:55,66,1,100,1,30,19:55
22/02/2016 20:00,41,1,100,1,43,20:00
22/02/2016 20:05,58,1,100,1,58,20:05
22/02/2016 20:10,58,1,100,1,28,20:10
22/02/2016 20:15,40,1,100,1,47,20:15
22/02/2016 20:20,54,1,100,1,7,20:20
22/02/2016 20:25,46,1,100,1,48,20:25
22/02/2016 20:30,43,1,100,1,38,20:30
22/02/2016 20:35,49,1,100,1,1,20:35
22/02/2016 20:40,38,1,100,1,16,20:40
22/02/2016 20:45,45,1,100,1,27,20:45
22/02/2016 20:50,39,1,100,1,46,20:50
22/02/2016 20:55,37,1,100,1,49,20:55
22/02/2016 21:00,49,1,100,1,40,21:00
22/02/2016 21:05,43,1,100,1,36,21:05
22/02/2016 21:10,45,1,100,1,28,21:10
22/02/2016 21:15,41,1,100,1,39,21:15
22/02/2016 21:20,41,1,100,1,57,21:20
22/02/2016 21:25,33,1,100,1,3,21:25
22/02/2016 21:30,38,1,100,1,59,21:30
22/02/2016 21:35,51,1,100,1,10,21:35
22/02/2016 21:40,26,1,100,1,57,21:40
22/02/2016 21:45,39,1,100,1,7,21:45
22/02/2016 21:50,32,1,100,1,12,21:50
22/02/2016 21:55,34,1,100,1,29,21:55
22/02/2016 22:00,31,1,100,1,48,22:00
22/02/2016 22:05,30,1,100,1,1,22:05
22/02/2016 22:10,26,1,100,1,29,22:10
22/02/2016 22:15,25,1,100,1,28,22:15
22/02/2016 22:20,26,1,100,1,38,22:20
22/02/2016 22:25,22,1,100,1,50,22:25
22/02/2016 22:30,23,1,100,1,12,22:30
22/02/2016 22:35,20,1,100,1,12,22:35
22/02/2016 22:40,19,1,100,1,16,22:40
22/02/2016 22:45,20,1,100,1,58,22:45
22/02/2016 22:50,16,1,100,1,4,22:50
22/02/2016 22:55,20,1,100,1,31,22:55
22/02/2016 23:00,17,1,100,1,45,23:00
22/02/2016 23:05,14,1,100,1,0,23:05
22/02/2016 23:10,13,1,100,1,3,23:10
22/02/2016 23:15,15,1,100,1,44,23:15
22/02/2016 23:20,16,1,100,1,40,23:20
22/02/2016 23:25,10,1,100,1,8,23:25
22/02/2016 23:30,15,1,100,1,45,23:30
22/02/2016 23:35,16,1,100,1,41,23:35
22/02/2016 23:40,15,1,100,1,3,23:40
22/02/2016 23:45,14,1,100,1,50,23:45
22/02/2016 23:50,9,1,100,1,39,23:50
22/02/2016 23:55,11,1,100,1,53,23:55
24/02/2016 0:00,15,1,100,1,29,0:00
24/02/2016 0:05,9,1,100,1,7,0:05
24/02/2016 0:10,12,1,100,1,9,0:10
24/02/2016 0:15,8,1,100,1,22,0:15
24/02/2016 0:20,9,1,100,1,14,0:20
24/02/2016 0:25,9,1,100,1,11,0:25
24/02/2016 0:30,6,1,100,1,50,0:30
24/02/2016 0:35,4,1,100,1,14,0:35
24/02/2016 0:40,7,1,100,1,39,0:40
24/02/2016 0:45,7,1,100,1,16,0:45
24/02/2016 0:50,8,1,100,1,46,0:50
24/02/2016 0:55,7,1,100,1,15,0:55
24/02/2016 1:00,7,1,100,1,8,1:00
24/02/2016 1:05,9,1,100,1,33,1:05
24/02/2016 1:10,4,1,100,1,31,1:10
24/02/2016 1:15,5,1,100,1,5,1:15
24/02/2016 1:20,4,1,100,1,26,1:20
24/02/2016 1:25,5,1,100,1,7,1:25
24/02/2016 1:30,3,1,100,1,51,1:30
24/02/2016 1:35,5,1,100,1,3,1:35
24/02/2016 1:40,4,1,100,1,38,1:40
24/02/2016 1:45,3,1,100,1,23,1:45
24/02/2016 1:50,7,1,100,1,16,1:50
24/02/2016 1:55,6,1,100,1,29,1:55
24/02/2016 2:00,4,1,100,1,11,2:00
24/02/2016 2:05,0,1,100,1,15,2:05
24/02/2016 2:10,2,1,100,1,55,2:10
24/02/2016 2:15,4,1,100,1,30,2:15
24/02/2016 2:20,3,1,100,1,47,2:20
24/02/2016 2:25,5,1,100,1,33,2:25
24/02/2016 2:30,4,1,100,1,9,2:30
24/02/2016 2:35,5,1,100,1,0,2:35
24/02/2016 2:40,0,1,100,1,40,2:40
24/02/2016 2:45,5,1,100,1,32,2:45
24/02/2016 2:50,2,1,100,1,20,2:50
24/02/2016 2:55,2,1,100,1,53,2:55
24/02/2016 3:00,1,1,100,1,8,3:00
24/02/2016 3:05,5,1,100,1,48,3:05
24/02/2016 3:10,2,1,100,1,53,3:10
24/02/2016 3:15,2,1,100,1,35,3:15
24/02/2016 3:20,6,1,100,1,59,3:20
24/02/2016 3:25,6,1,100,1,26,3:25
24/02/2016 3:30,10,1,100,1,1,3:30
24/02/2016 3:35,5,1,100,1,13,3:35
24/02/2016 3:40,10,1,100,1,38,3:40
24/02/2016 3:45,6,1,100,1,59,3:45
24/02/2016 3:50,13,1,100,1,20,3:50
24/02/2016 3:55,5,1,100,1,52,3:55
24/02/2016 4:00,7,1,100,1,20,4:00
24/02/2016 4:05,11,1,100,1,0,4:05
24/02/2016 4:10,12,1,100,1,42,4:10
24/02/2016 4:15,10,1,100,1,37,4:15
24/02/2016 4:20,11,1,100,1,7,4:20
24/02/2016 4:25,19,1,100,1,21,4:25
24/02/2016 4:30,24,1,100,1,32,4:30
24/02/2016 4:35,26,1,100,1,19,4:35
24/02/2016 4:40,31,1,100,1,27,4:40
24/02/2016 4:45,38,1,100,1,14,4:45
24/02/2016 4:50,45,1,100,1,5,4:50
24/02/2016 4:55,44,1,100,1,3,4:55
24/02/2016 5:00,52,1,100,1,17,5:00
24/02/2016 5:05,59,1,100,1,45,5:05
24/02/2016 5:10,60,1,100,1,33,5:10
24/02/2016 5:15,66,1,100,1,45,5:15
24/02/2016 5:20,68,1,100,1,9,5:20
24/02/2016 5:25,70,1,100,1,54,5:25
24/02/2016 5:30,86,1,100,1,42,5:30
24/02/2016 5:35,92,1,100,1,53,5:35
24/02/2016 5:40,100,1,100,1,15,5:40
24/02/2016 5:45,104,1,100,0,1835,5:45
24/02/2016 5:50,115,1,100,0,491,5:50
24/02/2016 5:55,93,1,100,1,1,5:55
24/02/2016 6:00,116,1,100,0,1852,6:00
24/02/2016 6:05,110,1,100,0,189,6:05
24/02/2016 6:10,107,1,100,0,1461,6:10
24/02/2016 6:15,138,1,100,0,1455,6:15
24/02/2016 6:20,161,1,100,0,472,6:20
24/02/2016 6:25,157,1,100,0,263,6:25
24/02/2016 6:30,137,1,100,0,1090,6:30
24/02/2016 6:35,183,1,100,0,1248,6:35
24/02/2016 6:40,178,1,100,0,382,6:40
24/02/2016 6:45,172,1,100,0,356,6:45
24/02/2016 6:50,146,1,100,0,1789,6:50
24/02/2016 6:55,139,1,100,0,462,6:55
24/02/2016 7:00,121,1,100,0,1506,7:00
24/02/2016 7:05,127,1,100,0,1507,7:05
24/02/2016 7:10,88,1,100,1,45,7:10
24/02/2016 7:15,94,1,100,1,39,7:15
24/02/2016 7:20,89,1,100,1,51,7:20
24/02/2016 7:25,79,1,100,1,15,7:25
24/02/2016 7:30,88,1,100,1,48,7:30
24/02/2016 7:35,88,1,100,1,26,7:35
24/02/2016 7:40,76,1,100,1,16,7:40
24/02/2016 7:45,73,1,100,1,22,7:45
24/02/2016 7:50,79,1,100,1,28,7:50
24/02/2016 7:55,74,1,100,1,1,7:55
24/02/2016 8:00,69,1,100,1,51,8:00
24/02/2016 8:05,56,1,100,1,41,8:05
24/02/2016 8:10,63,1,100,1,12,8:10
24/02/2016 8:15,50,1,100,1,1,8:15
24/02/2016 8:20,70,1,100,1,42,8:20
24/02/2016 8:25,67,1,100,1,27,8:25
24/02/2016 8:30,75,1,100,1,46,8:30
24/02/2016 8:35,70,1,100,1,7,8:35
24/02/2016 8:40,63,1,100,1,7,8:40
24/02/2016 8:45,73,1,100,1,28,8:45
24/02/2016 8:50,74,1,100,1,2,8:50
24/02/2016 8:55,80,1,100,1,19,8:55
24/02/2016 9:00,71,1,100,1,1,9:00
24/02/2016 9:05,78,1,100,1,44,9:05
24/02/2016 9:10,73,1,100,1,3,9:10
24/02/2016 9:15,97,1,100,1,42,9:15
24/02/2016 9:20,91,1,100,1,28,9:20
24/02/2016 9:25,118,1,100,0,475,9:25
24/02/2016 9:30,121,1,100,0,672,9:30
24/02/2016 9:35,108,1,100,0,1765,9:35
24/02/2016 9:40,119,1,100,0,1765,9:40
24/02/2016 9:45,107,1,100,0,1154,9:45
24/02/2016 9:50,100,1,100,1,21,9:50
24/02/2016 9:55,109,1,100,0,895,9:55
24/02/2016 10:00,101,1,100,0,770,10:00
24/02/2016 10:05,121,1,100,0,1717,10:05
24/02/2016 10:10,107,1,100,0,1584,10:10
24/02/2016 10:15,114,1,100,0,343,10:15
24/02/2016 10:20,114,1,100,0,370,10:20
24/02/2016 10:25,113,1,100,0,259,10:25
